18	482	4.248285
18	483	4.591425
18	486	4.083324
18	487	4.196435
18	489	4.204340
18	493	4.248957
18	494	4.127277
18	504	4.013211
18	509	4.017377
18	510	4.145691
18	515	4.129918
18	516	4.049115
18	529	3.981945
18	604	3.929809
18	607	4.131624
18	609	3.723796
18	614	3.871442
18	629	3.360139
18	631	4.026135
18	704	3.161857
18	708	3.773945
18	724	3.680202
18	792	4.063481
18	794	3.726441
18	863	4.182733
18	957	2.582204
18	969	4.088952
18	973	4.330295
19	8	4.010231
19	319	3.035574
19	325	2.388571
19	382	3.207634
19	435	3.995912
19	887	3.576316
20	1	3.727662
20	11	3.544843
20	172	4.100737
20	186	3.665063
20	194	3.880585
20	252	3.035214
20	288	3.183506
20	378	3.615446
21	17	2.929237
21	53	2.458968
21	148	2.801887
21	219	3.452395
21	245	2.333854
21	258	3.597505
21	259	2.015103
21	262	3.109699
21	291	2.983705
21	299	2.279459
21	358	2.317991
21	448	3.036724
21	453	1.655689
21	457	1.316827
21	547	3.091554
21	559	2.936035
21	565	2.443266
21	569	2.507634
21	573	2.730708
21	590	1.760654
21	591	3.176378
21	619	2.676120
21	656	3.644648
21	688	1.607421
21	706	2.152035
21	742	3.243907
21	769	2.171610
21	816	1.971104
21	817	1.000000
21	875	2.493296
21	925	2.907709
21	974	2.236385
21	993	2.969785
22	29	2.599109
22	80	2.860784
22	118	3.133120
22	144	4.356410
22	167	2.907435
22	168	4.234383
22	175	3.857268
22	202	4.148258
22	230	3.524411
22	231	2.718873
22	265	4.092272
22	385	3.697389
22	403	3.662722
22	405	3.278344
22	449	3.060037
22	451	3.081651
22	502	4.003521
22	515	3.972102
22	526	4.091226
22	566	3.492625
22	648	4.007519
22	683	2.720549
22	684	3.645629
22	687	2.353981
22	731	3.079623
22	780	2.842360
22	840	2.817473
22	926	2.922427
22	948	2.224171
22	988	2.519937
22	1001	2.123527
23	1	3.932518
23	7	4.122556
23	13	3.588786
23	32	3.757696
23	70	3.591421
23	109	3.263518
23	151	3.658826
23	161	3.204879
23	171	3.808955
23	172	4.207369
23	181	4.092335
23	214	3.572115
23	216	4.023115
23	227	3.050968
23	235	2.887288
23	258	3.831731
23	269	3.746317
23	381	3.486371
23	386	2.848333
23	419	3.734873
23	451	3.198905
23	522	3.744144
23	528	4.010821
23	530	3.986835
23	541	2.643376
23	597	2.780283
23	629	3.308301
23	655	3.812313
23	679	3.203742
23	919	3.949138
24	8	4.424080
24	58	4.289545
24	109	3.874878
24	127	4.930155
24	153	4.326306
24	191	4.902567
24	286	4.294276
24	294	3.287795
24	324	3.599087
24	357	4.983618
24	358	3.020157
24	372	4.075171
24	421	4.098207
24	475	4.412456
24	508	4.063323
24	727	4.150777
24	729	3.909506
24	919	4.238607
24	1007	4.608822
25	50	4.931573
25	79	4.241339
25	125	3.704796
25	133	4.103196
25	141	3.883039
25	189	4.355190
25	195	4.141073
25	238	3.995127
25	480	4.539608
25	527	4.251665
25	568	3.870678
25	612	4.135106
25	655	4.074789
26	7	3.254730
26	9	2.933279
26	109	3.161095
26	118	2.915521
26	151	3.114807
26	222	3.381046
26	235	2.357119
26	237	3.462219
26	274	3.201208
26	282	3.559137
26	283	3.236117
26	288	3.069475
26	293	3.241651
26	294	2.950124
26	300	3.381244
26	302	3.884717
26	315	3.638645
26	369	2.177418
26	748	2.612600
26	750	3.655758
26	760	2.188615
26	815	2.639856
26	831	2.273134
26	841	2.501397
26	864	2.731964
26	926	2.374501
26	1009	2.855593
26	1010	2.938712
26	1014	2.712517
26	1015	2.509707
27	118	3.255671
27	286	3.426007
27	1017	3.212945
28	11	4.212308
28	12	4.680602
28	98	4.502777
28	143	3.801817
28	173	4.371507
28	184	3.791260
28	185	4.204765
28	200	4.253322
28	218	3.696798
28	222	4.135091
28	286	3.394405
28	429	4.227254
28	434	4.285928
28	450	2.523649
28	480	4.424604
28	568	3.987134
28	573	3.215016
28	588	3.824224
28	603	4.308026
28	609	3.644165
29	180	4.363324
29	245	3.179880
29	264	2.992184
29	270	3.707298
29	312	3.071026
29	332	3.500721
29	343	3.086404
29	748	3.114909
30	7	4.240956
30	164	3.937193
30	231	3.153297
30	294	3.351926
30	304	3.831846
30	531	4.346817
30	678	3.137229
31	271	3.164914
31	306	3.901840
31	319	3.582614
32	222	3.591288
32	245	3.095734
32	259	2.504983
32	276	3.812870
32	290	2.891320
32	508	3.717690
32	742	3.394170
32	866	3.147506
33	258	3.690516
33	292	3.768730
33	323	3.411767
33	751	3.593240
34	288	3.717936
34	1024	3.877243
35	258	3.733026
35	261	2.585995
35	327	3.347036
35	358	2.291871
35	877	2.925167
36	358	2.495281
36	682	3.571725
36	882	3.424545
36	883	3.026574
37	7	3.854388
37	11	4.065710
37	24	3.733059
37	89	4.117156
37	92	3.672954
37	117	4.029305
37	174	4.765852
37	226	3.668119
37	550	3.480352
37	841	2.927415
38	1	4.673426
38	69	4.357991
38	84	3.030838
38	94	3.781982
38	97	4.395264
38	127	4.769956
38	139	3.171759
38	144	4.431258
38	145	3.092448
38	155	3.621109
38	162	3.631123
38	185	4.604330
38	211	4.421080
38	234	4.004443
38	247	1.508341
38	328	4.129362
38	392	4.024025
38	400	3.369129
38	413	2.983424
38	419	3.984046
38	444	3.445603
38	627	3.873847
38	673	3.896924
38	717	2.988981
38	1014	3.414289
38	1031	2.910956
38	1035	3.592332
38	1036	3.098839
38	1037	2.263382
39	301	3.243425
39	302	4.256541
39	313	4.234165
39	333	3.755726
39	748	2.975797
40	286	3.159034
40	321	2.466820
40	345	2.843942
40	358	1.864922
40	754	2.731141
40	876	2.047535
40	880	2.599580
41	69	3.645528
41	175	3.979646
41	195	4.254189
41	289	2.691156
41	357	4.185444
41	423	3.808376
41	435	3.811738
41	514	3.905868
41	516	3.779285
41	518	3.963285
41	751	3.381614
42	1	4.341083
42	48	4.066685
42	64	4.633613
42	66	3.843439
42	70	3.885575
42	73	3.583215
42	88	3.842603
42	95	4.035638
42	96	4.294164
42	99	3.905737
42	102	3.327136
42	103	2.247366
42	111	3.602286
42	118	3.469519
42	131	3.809952
42	132	4.227900
42	136	4.302810
42	173	4.547727
42	204	4.359430
42	237	3.952579
42	276	3.537393
42	282	3.835339
42	404	3.914036
42	405	3.622703
42	432	4.022780
42	468	3.786649
42	523	4.262736
42	559	3.101620
42	566	3.841035
42	568	4.042391
42	627	3.562111
42	729	3.622349
42	735	4.049231
42	755	3.473917
42	866	3.484869
42	934	2.810300
42	969	4.036756
42	977	2.971134
42	1050	3.735414
43	5	3.327603
43	7	4.087839
43	12	4.637065
43	54	3.627640
43	63	3.100291
43	66	3.881529
43	88	4.010934
43	97	4.112776
43	118	3.327347
43	120	2.169389
43	140	3.226590
43	172	4.417480
43	181	4.306005
43	186	3.913280
43	189	4.146829
43	191	4.411415
43	211	4.124454
43	225	3.056497
43	237	3.907247
43	254	2.446548
43	286	4.056622
43	294	3.282259
43	298	4.043482
43	316	4.306271
43	321	3.192664
43	323	2.743928
43	403	3.782468
43	411	2.931594
43	423	4.508279
43	491	3.994443
43	498	4.373694
43	550	3.446234
43	553	3.384199
43	566	3.614681
43	568	3.920379
43	580	3.695933
43	625	3.491963
43	742	3.739353
43	747	3.731146
43	792	4.035937
43	815	3.386497
43	944	3.127528
43	1023	2.858663
43	1057	2.528801
44	5	3.234665
44	9	3.893411
44	21	2.984929
44	31	3.956730
44	91	3.788209
44	95	3.786138
44	97	3.942310
44	120	2.249593
44	133	3.796120
44	173	4.510414
44	175	3.802955
44	176	4.293874
44	181	4.494263
44	191	4.582649
44	193	4.023813
44	196	4.144572
44	230	3.626755
44	237	3.457665
44	238	3.923488
44	250	3.863020
44	257	4.096452
44	294	3.110691
44	298	3.810899
44	313	4.404149
44	317	3.878343
44	318	4.603622
44	328	3.780327
44	385	3.856112
44	448	3.474693
44	474	4.270964
44	625	3.401755
44	644	3.975213
44	665	2.778395
44	678	2.915597
44	737	3.404490
45	225	3.292640
45	278	3.376223
45	756	3.211210
45	763	3.714333
45	764	2.762371
45	845	3.680750
45	993	3.778520
45	1059	3.085698
46	100	4.262275
46	327	3.683636
46	690	3.991493
47	262	3.588750
47	307	3.470008
47	321	3.310964
47	322	2.887794
48	28	4.127256
48	56	3.679152
48	170	4.156899
48	195	4.030488
48	309	2.554676
48	323	2.608788
48	479	4.596461
48	647	4.509805
48	680	2.573230
48	988	2.287639
48	1065	3.895470
49	39	2.612499
49	50	3.759697
49	53	2.454907
49	55	3.048625
49	68	2.768241
49	72	2.598624
49	85	2.511846
49	98	3.675040
49	101	2.531224
49	116	3.236731
49	122	2.208139
49	151	3.327715
49	173	3.787003
49	181	3.421849
49	213	3.183817
49	218	2.652005
49	231	2.209115
49	235	2.552251
49	239	2.893336
49	294	2.359813
49	299	2.227832
49	312	2.387854
49	328	2.477133
49	346	3.142742
49	367	2.895858
49	369	1.800711
49	423	3.086782
49	428	3.582716
49	432	3.281369
49	433	3.360307
49	462	3.307672
49	476	2.112056
49	501	3.055891
49	546	2.175246
49	547	2.816791
49	628	2.651750
49	640	2.781323
49	652	3.290257
49	725	2.198909
49	741	3.017776
49	878	1.533436
49	926	1.714842
49	998	2.079994
49	1066	2.604460
49	1069	2.739175
49	1072	1.643891
49	1077	2.355599
49	1079	1.662700
49	1080	3.225844
49	1083	1.677692
50	124	4.037692
50	286	3.770291
50	475	4.313927
50	508	3.870465
50	823	2.903205
51	64	4.429188
51	134	4.280549
51	136	4.146155
51	172	4.390482
51	655	3.687522
51	705	4.073697
52	22	4.800641
52	93	4.622008
52	117	4.131271
52	126	4.295333
52	235	3.481519
52	250	3.473095
52	275	4.604045
52	282	4.336069
52	288	3.841831
52	1085	3.874502
53	24	3.386913
53	845	3.572216
54	25	3.717848
54	100	4.129932
54	106	3.209491
54	127	4.312468
54	181	4.350474
54	250	3.698224
54	257	3.914980
54	268	3.954379
54	276	3.545389
54	295	3.839616
54	302	4.397375
54	325	2.962835
54	333	4.043038
54	346	3.741916
54	820	3.136712
55	7	3.418189
55	79	4.171481
55	89	3.676005
55	117	3.704796
55	121	3.368328
55	174	4.321947
56	7	4.154376
56	53	2.807853
56	56	3.995151
56	67	3.475007
56	82	4.465309
56	87	4.160262
56	88	3.711458
56	98	4.682794
56	117	4.158110
56	143	4.049979
56	144	4.297636
56	153	4.354276
56	158	2.809106
56	164	3.913657
56	167	3.128232
56	173	4.717366
56	174	4.838752
56	193	4.126693
56	194	4.265915
56	210	4.314536
56	215	3.647399
56	235	3.312717
56	237	3.757511
56	295	3.597501
56	323	3.132847
56	391	2.910149
56	402	3.593101
56	421	3.613236
56	423	3.998991
56	441	2.778319
56	483	4.590889
56	550	3.509262
56	588	4.217563
56	720	3.119835
56	738	3.070218
56	746	4.118285
56	747	3.623163
56	849	2.949318
56	862	2.013497
56	969	3.974291
56	1035	3.190148
56	1047	3.063240
57	111	3.438141
57	125	3.751277
57	151	3.596529
57	168	4.342320
57	173	4.569256
57	222	3.866866
57	250	3.376466
57	258	3.918271
57	282	3.874062
57	294	3.435996
57	318	4.574999
57	323	2.982868
57	405	3.520113
57	410	3.220910
57	411	2.933958
57	456	2.603962
57	472	3.247288
57	473	3.003222
57	477	3.069556
57	588	4.084211
57	597	3.011651
57	682	3.036611
57	760	2.570604
57	845	3.573650
57	866	3.698716
57	1016	3.789176
57	1047	2.691213
57	1071	3.310141
57	1095	2.606524
58	1	3.975568
58	7	4.203128
58	13	3.650701
58	25	3.370774
58	42	4.210268
58	50	4.536194
58	64	4.499436
58	70	3.829638
58	89	4.282032
58	98	4.394072
58	134	4.673007
58	137	4.312857
58	150	4.145770
58	151	3.922247
58	189	4.236249
58	199	4.500714
58	214	3.763189
58	238	4.204204
58	269	3.940190
58	367	3.732243
58	381	3.710703
58	405	2.920352
58	408	4.737159
58	433	3.981232
58	603	4.440630
58	654	4.456243
58	709	4.037051
58	741	3.794354
58	1006	3.053466
58	1048	3.133445
58	1084	3.889091
58	1089	2.151334
58	1099	3.859641
59	1	4.282856
59	3	3.319864
59	33	3.776775
59	47	4.099698
59	48	4.622009
59	50	4.882227
59	56	4.782213
59	69	4.248304
59	79	4.148375
59	86	3.974435
59	109	3.615579
59	116	4.165368
59	135	4.346684
59	137	4.598992
59	148	2.967569
59	151	3.781817
59	181	4.267476
59	185	4.456222
59	193	4.423537
59	196	4.288761
59	200	4.255440
59	205	4.576374
59	219	3.656088
59	228	3.867970
59	241	3.772513
59	258	4.062895
59	277	3.942109
59	284	3.500013
59	285	4.887865
59	286	4.257801
59	321	3.420942
59	371	3.426353
59	387	3.499543
59	404	4.304547
59	405	3.363680
59	410	3.468858
59	416	4.024511
59	423	4.279035
59	427	4.732492
59	462	4.162465
59	472	3.256286
59	484	4.550398
59	488	4.403405
59	490	4.187597
59	492	4.232211
59	496	4.488604
59	498	4.600329
59	505	4.305586
59	510	4.311020
59	515	4.472119
59	524	4.299277
59	527	4.566810
59	562	3.424075
59	583	3.468434
59	584	3.733327
59	588	4.191577
59	608	4.248740
59	609	3.931147
59	618	3.950771
59	622	3.618617
59	633	4.340306
59	640	3.493163
59	651	4.421799
59	654	4.562541
59	675	3.921125
59	710	3.909848
59	727	3.868267
59	735	4.139527
59	736	3.955734
59	755	3.448180
59	762	3.698722
59	823	3.236069
59	825	3.514823
59	855	3.877943
59	919	4.289078
59	972	3.585962
59	975	3.312023
59	1050	3.913527
59	1093	3.460229
59	1101	3.953846
59	1108	3.342634
59	1109	3.685136
59	1110	3.262330
59	1116	3.766103
60	13	3.854326
60	77	3.617007
60	82	3.986239
60	89	4.600987
60	96	4.101633
60	134	4.671454
60	138	2.913909
60	141	4.036774
60	152	3.943616
60	173	4.274119
60	183	4.460615
60	215	4.125831
60	216	4.063075
60	222	3.722416
60	225	2.951611
60	227	3.433322
60	237	3.846577
60	272	4.440082
60	403	3.422859
60	419	3.893690
60	423	4.292426
60	433	3.838511
60	435	4.380168
60	480	4.786568
60	493	4.572167
60	494	4.386650
60	502	3.955156
60	523	4.411524
60	546	3.246377
60	558	4.261476
60	593	3.545847
60	604	4.212889
60	618	3.989162
60	638	4.228324
60	650	3.847790
60	729	3.728144
60	751	4.056775
60	810	3.282713
60	1020	4.283364
60	1021	4.223219
61	269	3.581591
61	271	3.119322
61	310	3.632393
61	323	3.276865
61	333	3.667353
61	751	3.386603
62	13	3.191291
62	44	3.338885
62	47	3.333768
62	50	4.395620
62	62	2.614194
62	68	3.214610
62	76	3.290585
62	78	2.100264
62	91	3.294401
62	97	3.613125
62	100	4.229406
62	132	3.833671
62	138	2.393352
62	144	3.634020
62	151	3.521713
62	157	3.717539
62	162	3.052497
62	164	3.441743
62	170	3.880634
62	171	3.753728
62	176	3.911788
62	179	3.686392
62	181	3.851187
62	199	4.106673
62	204	3.847921
62	217	3.029070
62	228	3.775199
62	232	2.922614
62	245	2.658047
62	249	3.081556
62	250	3.195109
62	288	3.323445
62	401	2.556855
62	402	3.107529
62	421	3.394761
62	431	3.520858
62	433	3.585149
62	466	3.433971
62	483	4.267303
62	509	3.500143
62	514	3.715707
62	541	2.585368
62	568	3.245073
62	652	3.687318
62	664	3.338045
62	665	2.444073
62	676	2.962786
62	712	2.788101
62	815	2.641764
62	845	3.064527
62	924	3.246124
62	952	2.881249
62	1077	2.652394
63	25	3.392667
63	50	4.068755
63	106	2.750392
63	150	3.453904
63	222	3.251547
63	259	2.111126
63	277	2.782832
63	282	3.503021
63	284	3.124814
63	288	2.828904
63	302	3.771569
63	321	2.991785
63	678	2.027964
63	1010	2.959592
63	1012	3.374377
63	1138	3.328224
64	2	3.178486
64	11	3.957565
64	82	4.038484
64	83	3.971670
64	87	3.956920
64	143	3.524931
64	144	4.046703
64	153	3.892840
64	154	3.761223
64	156	4.082893
64	181	4.217814
64	183	4.352583
64	186	3.972595
64	190	4.356544
64	194	4.126750
64	199	4.174294
64	215	3.499110
64	217	3.109454
64	218	3.553060
64	222	3.467965
64	230	3.442021
64	241	3.548161
64	258	3.895699
64	265	4.101944
64	288	3.630150
64	311	3.755501
64	326	3.280823
64	389	3.374944
64	405	3.096518
64	419	3.351970
64	420	3.677159
64	429	3.800504
64	433	3.610874
64	463	3.954711
64	475	3.701167
64	480	4.370152
64	539	2.429325
64	559	3.170209
64	636	3.218822
64	969	3.907076
64	1065	3.955426
65	9	4.183403
65	25	3.459173
65	47	3.635140
65	48	4.121527
65	64	4.787789
65	77	3.817597
65	125	3.812071
65	215	3.977678
65	393	3.600563
65	427	4.538319
65	471	3.901722
65	526	4.290321
65	1044	3.321405
66	15	3.843092
66	21	2.564211
66	127	4.127760
66	249	3.684614
66	284	3.203970
66	294	3.511997
66	405	3.414667
66	475	3.730709
66	508	3.656099
67	64	5.000000
67	121	4.230303
67	147	4.232171
67	412	2.962809
67	871	3.082000
67	1047	3.286277
67	1095	3.043141
68	178	3.806666
68	275	3.484720
68	276	2.921107
68	282	3.337139
68	288	3.130040
68	471	3.210163
68	475	3.458706
68	1028	2.923624
69	12	4.559255
69	50	4.570714
69	56	4.801561
69	172	4.623696
69	175	3.845054
69	181	3.971214
69	197	4.361915
69	234	4.128180
69	235	3.107819
69	256	3.913450
69	258	3.886554
69	265	3.865328
69	294	3.036144
69	300	3.770465
69	307	3.593570
69	333	3.812208
69	628	3.569681
69	879	3.330759
69	1017	3.339865
69	1134	3.666702
69	1143	4.191507
70	48	3.984247
70	63	3.002079
70	94	2.914638
70	96	4.096219
70	121	3.432345
70	132	3.961226
70	169	4.556831
70	172	4.573264
70	186	3.993844
70	189	4.007734
70	225	2.821965
70	227	3.434192
70	228	4.065319
70	230	3.596107
70	298	3.616288
70	300	3.615338
70	405	3.095409
70	419	3.606821
70	432	3.782490
70	449	2.922117
70	451	3.216377
70	527	3.828271
70	538	3.181205
70	584	3.239791
